,번호,학과명,대출일자,입학년도,서명,출판년도,저자,출판사,청구기호
6022,AJ1106058,전자공학전공,20140316,2011,미시경제학,2005,서승환,弘文社,338.5 서57미4
6051,AJ1101447,전자공학전공,20120808,2008,나는 세계일주로 경제를 배웠다,2011,"Woodman, Conor",웅진씽크빅,338.092 W892aK홍
6053,AJ1100984,전자공학전공,20120311,2007,나는 세계일주로 경제를 배웠다,2011,"Woodman, Conor",웅진씽크빅,338.092 W892aK홍
6057,AJ1104921,전자공학전공,20141223,2010,주식투자 무작정 따라하기,2005,윤재수,길벗,332.6322 윤73주
6058,AJ1101286,전자공학전공,20140603,2007,주식투자 무작정 따라하기,2005,윤재수,길벗,332.6322 윤73주
6063,AJ1105244,미디어학과,20110405,2011,주식투자 무작정 따라하기,2005,윤재수,길벗,332.6322 윤73주
6096,AJ1103694,소프트웨어융합전공,20140906,2009,화폐전쟁,2008,송홍병,랜덤하우스코리아,332.4 송95화K차
6100,AJ1107593,정보컴퓨터공학전공,20141202,2010,화폐전쟁,2008,송홍병,랜덤하우스코리아,332.4 송95화K차
6107,AJ1107964,소프트웨어융합전공,20131029,2012,화폐전쟁,2008,송홍병,랜덤하우스코리아,332.4 송95화K차
6143,AJ1102323,정보컴퓨터공학전공,20131122,2008,노동의 종말,2005,"Rifkin, Jeremy",민음사,331.137042 R564eK이개
6153,AJ1102910,정보컴퓨터공학전공,20120401,2009,노동의 종말,1996,"Rifkin, Jeremy",민음사,331.137042 R564eK이
6163,AJ1100084,전자공학전공,20120917,2004,경제학 콘서트,2006,"Harford, Tim",웅진지식하우스,330.905 H278uK김
6167,AJ1104360,미디어학과,20110316,2010,경제학 콘서트,2006,"Harford, Tim",웅진지식하우스,330.905 H278uK김
6180,AJ1106742,정보컴퓨터공학전공,20111115,2011,거대한 전환,2009,"Polanyi, Karl",길,330.9 P762gK홍
6188,AJ1106233,미디어학과,20121013,2011,厚生經濟學,1989,이만우,法文社,330.155 이32후
6201,AJ1107531,정보컴퓨터공학전공,20140521,2012,그들이 말하지 않는 23가지,2010,"Chang, Ha-Joon",부키,330.122 C456tK김
6221,AJ1100375,미디어학과,20110923,2006,세속의 철학자들,2005,"Heilbroner, Robert L",이마고,330.092 H466wK장
6231,AJ1109133,전자공학전공,20150107,2013,죽은 경제학자의 살아있는 아이디어,2009,"Buchholz, Todd G",김영사,330.092 B919nK류개
6232,AJ1108731,미디어학과,20140514,2013,죽은 경제학자의 살아있는 아이디어,2009,"Buchholz, Todd G",김영사,330.092 B919nK류개
6234,AJ1104874,전자공학전공,20130530,2010,경제학연습,1995,정병열,홍,330.076 정44경미3
6235,AJ1100356,정보컴퓨터공학전공,20131206,2006,경제학연습,2006,정병열,세경,330.076 정44경4세
6250,AJ1105534,정보컴퓨터공학전공,20110831,2011,지금 당장 경제공부 시작하라,2009,최진기,한빛비즈,330.02 최78지
6251,AJ1105371,정보컴퓨터공학전공,20141002,2010,88만원세대,2007,우석훈,레디앙 미디어,330.02 우548팔
6258,AJ1107673,전자공학전공,20120827,2012,88만원세대,2007,우석훈,레디앙 미디어,330.02 우548팔
6259,AJ1105475,전자공학전공,20110727,2011,88만원세대,2007,우석훈,레디앙 미디어,330.02 우548팔
6268,AJ1106422,정보컴퓨터공학전공,20121002,2011,즐거운 경제학,2008,김철환,글을읽다,330.02 김83즐
6276,AJ1102400,전자공학전공,20121202,2008,20대라면 무조건 써먹는 경제상식,2011,김종선,팬덤북스,330.02 김75이
6277,AJ1106365,소프트웨어융합전공,20120222,2011,20대라면 무조건 써먹는 경제상식,2011,김종선,팬덤북스,330.02 김75이
6306,AJ1108530,정보컴퓨터공학전공,20150112,2013,게임이론,2011,김영세,博英社,330.015193 김64게5
6308,AJ1107238,미디어학과,20130326,2012,경제수학의 기초,2007,정필권,시그마프레스,330.0151 정898경시
6325,AJ1102449,전자공학전공,20141128,2009,경영통계학,2008,김성욱,자유아카데미,330.0151 경64김
6333,AJ1106429,전자공학전공,20140408,2011,경제·경영수학 길잡이,2006,"Chiang, Alpha C",한국맥그로힐,330.0151 C532fK정
6365,AJ1106493,미디어학과,20130410,2011,경제학원론,2010,이준구,法文社,330 이76경4
6399,AJ1102538,전자공학전공,20140605,2009,Principles of economics,2012,"Mankiw, N. Gregory",South-Western Cengage Learning,330 M278p6i
6401,AJ1106154,정보컴퓨터공학전공,20130304,2009,Principles of economics,2012,"Mankiw, N. Gregory",South-Western Cengage Learning,330 M278p6i
6408,AJ1108246,전자공학전공,20130527,2013,맨큐의 경제학 5판 연습문제풀이,2009,"Mankiw, N. Gregory",교보문고,330 M278p5K김연
6437,AJ1105707,미디어학과,20110317,2011,맨큐의 경제학 4판 연습문제풀이,2007,"Mankiw, N. Gregory",교보문고,330 M278p4K김연
6447,AJ1107415,정보컴퓨터공학전공,20130531,2010,맨큐의 경제학,2007,"Mankiw, N. Gregory",교보문고,330 M278p4K김
6451,AJ1106154,정보컴퓨터공학전공,20130409,2009,맨큐의 경제학,2007,"Mankiw, N. Gregory",교보문고,330 M278p4K김
6474,AJ1106755,전자공학전공,20141013,2011,슈퍼 괴짜경제학,2009,"Levitt, Steven D",웅진씽크빅,330 L666sK안
6478,AJ1101387,전자공학전공,20110309,2007,슈퍼 괴짜경제학,2009,"Levitt, Steven D",웅진씽크빅,330 L666sK안
6480,AJ1100564,전자공학전공,20110516,2006,슈퍼 괴짜경제학,2009,"Levitt, Steven D",웅진씽크빅,330 L666sK안
6481,AJ1103755,소프트웨어융합전공,20140304,2009,괴짜경제학,2005,"Levitt, Steven D",웅진지식하우스,330 L666fK안
6487,AJ1102417,전자공학전공,20121207,2008,괴짜경제학,2005,"Levitt, Steven D",웅진지식하우스,330 L666fK안
6488,AJ1102413,전자공학전공,20121011,2008,괴짜경제학,2005,"Levitt, Steven D",웅진지식하우스,330 L666fK안
6533,AJ1106755,전자공학전공,20140508,2011,닥치고 정치,2011,김어준,푸른숲,320.9519 김64닥
6540,AJ1107963,소프트웨어융합전공,20120608,2012,닥치고 정치,2011,김어준,푸른숲,320.9519 김64닥
6543,AJ1102046,전자공학전공,20120212,2008,닥치고 정치,2011,김어준,푸른숲,320.9519 김64닥
6544,AJ1100084,전자공학전공,20120227,2004,닥치고 정치,2011,김어준,푸른숲,320.9519 김64닥
6552,AJ1101889,전자공학전공,20131204,2008,군주론,2007,"Machiavelli, Niccolo",동서문화사,320.1 M149dk황
6561,AJ1101346,미디어학과,20130313,2007,통치론,2007,"Locke, John",까치글방,320.1 L814tK강
6564,AJ1108514,소프트웨어보안전공,20131209,2013,군주론,2008,"Machiavelli, Niccolo",까치글방,320 M149pK강3
6565,AJ1104653,미디어학과,20140107,2010,군주론,2008,"Machiavelli, Niccolo",까치글방,320 M149pK강3
6571,AJ1107413,정보컴퓨터공학전공,20120607,2010,군주론,2008,"Machiavelli, Niccolo",까치글방,320 M149pK강3
6587,AJ1107674,전자공학전공,20130404,2012,Is It a Choice?,2006,"Marcus, Eric",박영률,306.766 M322i2K컴개
6617,AJ1103363,전자공학전공,20121120,2009,노는 만큼 성공한다,2011,김정운,북이십일 21세기북스,306.48 김74노북
6630,AJ1110708,정보컴퓨터공학전공,20140715,2014,(데이터는 알고 있다) 빅 데이터가 만드는 세상,2013,"Mayer-Schonberger, Viktor",북이십일 21세기북스,306.46 M468bK이
6631,AJ1105747,미디어학과,20140523,2011,(데이터는 알고 있다) 빅 데이터가 만드는 세상,2013,"Mayer-Schonberger, Viktor",북이십일 21세기북스,306.46 M468bK이
6636,AJ1102439,정보컴퓨터공학전공,20130712,2009,(데이터는 알고 있다) 빅 데이터가 만드는 세상,2013,"Mayer-Schonberger, Viktor",북이십일 21세기북스,306.46 M468bK이
6637,AJ1105536,정보컴퓨터공학전공,20130523,2011,(데이터는 알고 있다) 빅 데이터가 만드는 세상,2013,"Mayer-Schonberger, Viktor",북이십일 21세기북스,306.46 M468bK이
6644,AJ1102327,전자공학전공,20130710,2008,(정재승 + 진중권) 크로스,2009,정재승,웅진씽크빅,306.4 정73크v.1
6646,AJ1100984,전자공학전공,20121218,2007,(정재승 + 진중권) 크로스,2009,정재승,웅진씽크빅,306.4 정73크v.1
6647,AJ1107538,미디어학과,20120823,2012,(정재승 + 진중권) 크로스,2009,정재승,웅진씽크빅,306.4 정73크v.1
6650,AJ1100947,미디어학과,20110714,2007,(정재승 + 진중권) 크로스,2009,정재승,웅진씽크빅,306.4 정73크v.1
6658,AJ1107410,정보컴퓨터공학전공,20120831,2010,지식 e,2007,EBS 지식채널e,북하우스,306 E16지
6659,AJ1100043,전자공학전공,20111106,2003,지식 e,2007,EBS 지식채널e,북하우스,306 E16지
6662,AJ1105274,정보컴퓨터공학전공,20110627,2010,지식 e,2007,EBS 지식채널e,북하우스,306 E16지
6679,AJ1102293,정보컴퓨터공학전공,20121210,2008,불안,2012,"De Botton, Alain",은행나무,305.51 D278sK정은
6688,AJ1103085,미디어학과,20140306,2009,내가 알고 있는걸 당신도 알게 된다면,2012,"Pillemer, Karl A",토네이도미디어그룹,305.260973 P641tK박
6694,AJ1103271,전자공학전공,20140107,2009,내가 알고 있는걸 당신도 알게 된다면,2012,"Pillemer, Karl A",토네이도미디어그룹,305.260973 P641tK박
6696,AJ1102417,전자공학전공,20140120,2008,내가 알고 있는걸 당신도 알게 된다면,2012,"Pillemer, Karl A",토네이도미디어그룹,305.260973 P641tK박
6701,AJ1107413,정보컴퓨터공학전공,20120914,2010,내가 알고 있는걸 당신도 알게 된다면,2012,"Pillemer, Karl A",토네이도미디어그룹,305.260973 P641tK박
6720,AJ1104011,소프트웨어융합전공,20131022,2010,인간 기술 사회,2013,박영무,학산미디어,303.483 박64인2
6721,AJ1102731,정보컴퓨터공학전공,20140911,2009,인간 기술 사회,2013,박영무,학산미디어,303.483 박64인
6724,AJ1104189,소프트웨어융합전공,20141017,2010,인간 기술 사회,2013,박영무,학산미디어,303.483 박64인
6725,AJ1101141,정보컴퓨터공학전공,20141231,2007,인간 기술 사회,2013,박영무,학산미디어,303.483 박64인
6738,AJ1103799,전자공학전공,20140403,2009,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
6739,AJ1102047,전자공학전공,20140410,2008,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
6741,AJ1110395,미디어학과,20140410,2014,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
6746,AJ1100421,정보컴퓨터공학전공,20130906,2006,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
6756,AJ1105288,전자공학전공,20120623,2010,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
6757,AJ1102910,정보컴퓨터공학전공,20120525,2009,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
6763,AJ1104648,미디어학과,20130307,2010,미디어의 이해,1997,"McLuhan, Marshall",커뮤니케이션북스,303.23 M478u2K박
6764,AJ1100779,전자공학전공,20120417,2007,미디어의 이해,1997,"McLuhan, Marshall",커뮤니케이션북스,303.23 M478u2K박
6773,AJ1108644,소프트웨어융합전공,20140630,2013,어떻게 원하는 것을 얻는가,2011,"Diamond, Stuart",8,302.3 D537gK김
6779,AJ1103953,전자공학전공,20120630,2008,어떻게 원하는 것을 얻는가,2011,"Diamond, Stuart",8,302.3 D537gK김
6780,AJ1105745,미디어학과,20120507,2011,어떻게 원하는 것을 얻는가,2011,"Diamond, Stuart",8,302.3 D537gK김
6781,AJ1100084,전자공학전공,20120227,2004,어떻게 원하는 것을 얻는가,2011,"Diamond, Stuart",8,302.3 D537gK김
6782,AJ1102046,전자공학전공,20120212,2008,어떻게 원하는 것을 얻는가,2011,"Diamond, Stuart",8,302.3 D537gK김
6809,AJ1108530,정보컴퓨터공학전공,20130901,2013,눈치 보는 나 착각하는 너,2013,박진영,시공사,302 박78눈
6813,AJ1102121,미디어학과,20141127,2008,피로사회,2012,"Han, Byung-Chul",문학과지성사,301.01 H233mK김
6817,AJ1109186,전자공학전공,20140108,2011,피로사회,2012,"Han, Byung-Chul",문학과지성사,301.01 H233mK김
6818,AJ1101498,전자공학전공,20121114,2008,피로사회,2012,"Han, Byung-Chul",문학과지성사,301.01 H233mK김
6837,AJ1105364,미디어학과,20120327,2010,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
6838,AJ1103880,미디어학과,20111113,2009,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
6855,AJ1100059,정보컴퓨터공학전공,20120827,2003,Science and religion,2002,"Ferngren, Gary B",Johns Hopkins University Press,291.1754 F364s
6863,AJ1110506,전자공학전공,20140519,2014,만들어진 신,2007,"Dawkins, Richard",김영사,211.8 D271gK이
6866,AJ1102726,정보컴퓨터공학전공,20130305,2009,만들어진 신,2007,"Dawkins, Richard",김영사,211.8 D271gK이
6887,AJ1103496,미디어학과,20131010,2009,명상록,2010,"Aurelius Antoninus, Marcus",인디북,188 A927mK유
6889,AJ1101235,미디어학과,20111130,2007,명상록,1995,"Aurelius Antoninus, Marcus",집문당,188 A927mK김
6893,AJ1105621,미디어학과,20141027,2010,향연,2008,Plato,서해문집,184 P718향
6922,AJ1102538,전자공학전공,20140929,2009,논어,2012,공자,안티쿠스,181.2183 공72논K한
6927,AJ1101827,전자공학전공,20130318,2008,논어,2012,공자,안티쿠스,181.2183 공72논K한
6946,AJ1102477,전자공학전공,20140429,2009,논어,2012,이남곡,한겨례,181.112 이192논
6947,AJ1108809,미디어학과,20141019,2013,논어,2012,이남곡,한겨례,181.112 이192논
6949,AJ1102581,정보컴퓨터공학전공,20130908,2009,논어,2012,이남곡,한겨례,181.112 이192논
6950,AJ1106336,미디어학과,20120515,2011,논어,2012,이남곡,한겨례,181.112 이192논
6951,AJ1107139,소프트웨어융합전공,20120426,2010,논어,2012,이남곡,한겨례,181.112 이192논
6958,AJ1105475,전자공학전공,20140923,2011,멈추면 비로소 보이는 것들,2012,혜민,쌤앤파커스,179.7 혜38멈
6964,AJ1105403,정보컴퓨터공학전공,20140620,2010,멈추면 비로소 보이는 것들,2012,혜민,쌤앤파커스,179.7 혜38멈
6984,AJ1102047,전자공학전공,20140319,2008,돈으로 살 수 없는 것들,2012,"Sandel, Michael J",미래엔,174 S214wK안
6994,AJ1100098,전자공학전공,20130514,2004,돈으로 살 수 없는 것들,2012,"Sandel, Michael J",미래엔,174 S214wK안
7009,AJ1108900,미디어학과,20140303,2013,정의란 무엇인가,2010,"Sandel, Michael J",김영사,172.2 S214jK이
7017,AJ1102858,전자공학전공,20130902,2009,정의란 무엇인가,2010,"Sandel, Michael J",김영사,172.2 S214jK이
7026,AJ1106258,정보컴퓨터공학전공,20120517,2009,정의란 무엇인가,2010,"Sandel, Michael J",김영사,172.2 S214jK이
7033,AJ1102693,정보컴퓨터공학전공,20141022,2009,공리주의,2007,"Mill, John Stuart",책세상,171.5 M645uK서
7045,AJ1101448,정보컴퓨터공학전공,20140919,2008,니코마코스 윤리학,2011,Aristoteles,길,171 A717eK강
7047,AJ1106755,전자공학전공,20140807,2011,니코마코스 윤리학,2011,Aristoteles,길,171 A717eK강
7051,AJ1103496,미디어학과,20130930,2009,니코마코스 윤리학,2011,Aristoteles,길,171 A717eK강
7052,AJ1108609,소프트웨어융합전공,20130409,2013,니코마코스 윤리학,2011,Aristoteles,길,171 A717eK강
7053,AJ1101003,미디어학과,20131010,2007,니코마코스 윤리학,1984,Aristoteles,서광사,170 A717니K최수
7067,AJ1106058,전자공학전공,20131204,2011,리더를 위한 논리훈련,2010,송하석,사피엔스21,160 송92리2
7112,AJ1107418,정보컴퓨터공학전공,20120709,2010,나는 까칠하게 살기로 했다,2012,양창순,센추리원,158.2 양82나
7123,AJ1103874,정보컴퓨터공학전공,20131129,2008,몰입,2007,황농문,랜덤하우스코리아,158.1 황195몰
7131,AJ1107177,전자공학전공,20141112,2012,(나를 바꾸는 심리학의 지혜) 프레임,2007,최인철,북이십일,158.1 최68프
7143,AJ1108378,소프트웨어융합전공,20131118,2013,20대 자기계발에 미쳐라,2008,이지성,맑은소리,158.1 이78이개
7151,AJ1103799,전자공학전공,20140728,2009,꿈꾸는 다락방,2007,이지성,국일미디어,158.1 이78꿈
7153,AJ1107003,미디어학과,20140911,2012,꿈꾸는 다락방,2007,이지성,국일미디어,158.1 이78꿈
7155,AJ1108378,소프트웨어융합전공,20131118,2013,꿈꾸는 다락방,2007,이지성,국일미디어,158.1 이78꿈
7160,AJ1107418,정보컴퓨터공학전공,20120709,2010,꿈꾸는 다락방,2007,이지성,국일미디어,158.1 이78꿈
7161,AJ1102799,정보컴퓨터공학전공,20120529,2009,꿈꾸는 다락방,2007,이지성,국일미디어,158.1 이78꿈
7162,AJ1105823,소프트웨어융합전공,20111209,2011,꿈꾸는 다락방,2007,이지성,국일미디어,158.1 이78꿈
7171,AJ1103865,미디어학과,20141014,2009,(현대생활의) 적응과 정신건강,2004,이민규,교육과학사,158.1 이38적2
7177,AJ1105364,미디어학과,20130305,2010,(현대생활의) 적응과 정신건강,2004,이민규,교육과학사,158.1 이38적2
7178,AJ1104823,미디어학과,20110929,2011,(현대생활의) 적응과 정신건강,2004,이민규,교육과학사,158.1 이38적2
7183,AJ1105403,정보컴퓨터공학전공,20140903,2010,(나를 사랑하게 하는) 자존감,2009,이무석,비전과리더십,158.1 이36자
7186,AJ1101889,전자공학전공,20130923,2008,(나를 사랑하게 하는) 자존감,2009,이무석,비전과리더십,158.1 이36자
7219,AJ1106291,전자공학전공,20121024,2011,카네기 인간관계론,2007,"Carnegie, Dale",씨앗을뿌리는사람,158.1 C289hK최
7223,AJ1105745,미디어학과,20110830,2011,카네기 인간관계론,2007,"Carnegie, Dale",씨앗을뿌리는사람,158.1 C289hK최
7225,AJ1107367,전자공학전공,20130710,2010,지금 외롭다면 잘 되고 있는 것이다,2011,한상복,위즈덤하우스,158 한52지
7228,AJ1102423,전자공학전공,20120501,2008,지금 외롭다면 잘 되고 있는 것이다,2011,한상복,위즈덤하우스,158 한52지
7238,AJ1105478,전자공학전공,20111111,2011,화성에서 온 남자 금성에서 온 여자,1997,"Gray, John",친구미디어,156 G778mK김개
7239,AJ1100368,전자공학전공,20110513,2006,화성에서 온 남자 금성에서 온 여자,1997,"Gray, John",친구미디어,156 G778mK김개
